success,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,input_change_count,final_input_length,edit_distance,time_per_character,error_rate,class
1,10011.0,107,0.5655252401319377,4.449260429256411,5,5,0,2002.2,1.0,2
1,14444.0,197,0.6392356553453767,4.465285602310796,5,5,0,2888.8,1.0,2
1,18529.0,365,0.5394814260805753,5.077182070575939,5,5,0,3705.8,1.0,2
1,13384.0,278,0.3971590202252992,2.747912008810192,5,5,0,2676.8,1.0,2
1,19739.0,200,0.5362873026078478,2.4660966430902955,8,8,0,2467.375,1.0,2
1,10340.0,283,0.5451325899482057,8.00390529679106,5,5,0,2068.0,1.0,2
1,17473.0,233,0.4763909950877726,2.1921577396609844,5,5,0,3494.6,1.0,2
1,12382.0,289,0.4637835547406371,3.757984696561688,5,5,0,2476.4,1.0,2
1,9165.0,194,0.6311169405337224,3.80058475033046,5,5,0,1833.0,1.0,2
1,8774.0,255,0.447411419610256,3.8078865529319534,5,5,0,1754.8,1.0,2
1,9737.0,218,0.6159033937699908,4.2,5,5,0,1947.4,1.0,2
1,8631.0,229,0.4834279533061855,3.2058973436118907,5,5,0,1726.2,1.0,2
1,10197.0,208,0.5175517272631778,2.8284271247461903,5,5,0,2039.4,1.0,2
1,11139.0,246,0.5022632882027048,2.710523708715754,5,5,0,2227.8,1.0,2
1,9788.0,234,0.7042687455563447,3.865804501581067,5,5,0,1957.6,1.0,2
1,12991.0,263,0.4794681319109996,3.4058772731852804,5,5,0,2598.2,1.0,2
1,14300.0,268,0.5661060465160417,3.146102220792177,5,5,0,2860.0,1.0,2
0,16379.0,311,0.4797493451090697,4.333333333333333,7,7,1,2339.8571428571427,1.0,2
1,12095.0,249,0.5248254346403007,5.366563145999495,5,5,0,2419.0,1.0,2
1,13726.0,224,0.7142687984976208,5.635601121442148,5,5,0,2745.2,1.0,2
1,8739.0,244,0.6263877497952368,9.7182531580755,5,5,0,1747.8,1.0,2
1,9465.0,272,0.5969715859089216,8.30539534499922,5,5,0,1893.0,1.0,2
1,11780.0,223,0.6015243146335005,3.5355339059327378,8,8,0,1472.5,1.0,2
1,8489.0,217,0.6325077321429559,8.503675675847475,5,5,0,1697.8,1.0,2
1,8446.0,196,0.5738144656215974,4.707440918375928,5,5,0,1689.2,1.0,2
1,9752.0,253,0.5351013606479557,6.642665127793212,5,5,0,1950.4,1.0,2
1,8689.0,210,0.9034380187030744,5.70574758954123,5,5,0,1737.8,1.0,2
1,7897.0,254,0.5356385499706233,4.010191099319486,5,5,0,1579.4,1.0,2
1,8251.0,232,0.5757259524605727,4.571428571428571,5,5,0,1650.2,1.0,2
1,10384.0,255,0.6089472935375392,7.932212806020776,5,5,0,2076.8,1.0,2
1,9909.0,298,0.4896241927386615,3.6421567954234177,5,5,0,1981.8,1.0,2
0,17499.0,213,0.5939127198521958,5.066899385990914,8,8,7,2187.375,1.0,2
1,10429.0,259,0.4630567265706204,4.693375946776241,5,5,0,2085.8,1.0,2
1,7933.0,197,0.5885386887805256,4.404543109109048,5,5,0,1586.6,1.0,2
0,17253.0,188,0.5421076196369861,4.666666666666667,8,8,1,2156.625,1.0,2
1,9113.0,209,0.5933193773610936,10.142857142857142,5,5,0,1822.6,1.0,2
1,7455.0,244,0.4870560333911294,3.857142857142857,5,5,0,1491.0,1.0,2
1,7222.0,201,0.5355149522942293,2.5,5,5,0,1444.4,1.0,2
1,7172.0,174,0.5476003489014697,2.833333333333333,5,5,0,1434.4,1.0,2
1,7978.0,187,0.5625297867452633,3.6,5,5,0,1595.6,1.0,2
1,8282.0,176,0.6021960275441472,3.847798793538399,5,5,0,1656.4,1.0,2
1,11617.0,240,0.595907056157454,6.6,8,8,0,1452.125,1.0,2
1,8853.0,196,0.6784997208568069,5.230784942158405,5,5,0,1770.6,1.0,2
1,7963.0,203,0.56003740279358,4.866210024238575,5,5,0,1592.6,1.0,2
1,7091.0,205,0.536368795325024,5.0,5,5,0,1418.2,1.0,2
1,8590.0,204,0.5748340568889906,2.7737839769925143,5,5,0,1718.0,1.0,2
1,9179.0,151,0.7188248729624653,10.80154939755196,5,5,0,1835.8,1.0,2
1,8667.0,169,0.629306940880656,4.169998667732268,5,5,0,1733.4,1.0,2
1,8640.0,240,0.5498524041602249,2.833333333333333,5,5,0,1728.0,1.0,2
1,8941.0,187,0.6393799143415478,3.574284572341944,5,5,0,1788.2,1.0,2
1,10317.0,316,0.4673266613367066,10.286520305720492,5,5,0,2063.4,1.0,2
1,9589.0,198,0.7477335528921522,8.713208364316786,5,5,0,1917.8,1.0,2
1,9118.0,220,0.5967491753304683,6.870522660806314,5,5,0,1823.6,1.0,2
1,9558.0,191,0.5824343040757586,5.006246098625197,5,5,0,1911.6,1.0,2
1,7478.0,145,0.7401446684189239,6.128825336065631,5,5,0,1495.6,1.0,2
0,17533.0,412,0.5223573136629427,6.27384340823957,9,5,1,3506.6,1.8,2
1,9128.0,289,0.534251549276313,3.7389292366578286,5,5,0,1825.6,1.0,2
1,10497.0,232,0.466603031263295,9.386751893552482,5,5,0,2099.4,1.0,2
0,12789.0,271,0.5746152194812539,4.418144406874904,5,5,1,2557.8,1.0,2
1,8481.0,193,0.5760949132866875,5.514359733033937,5,5,0,1696.2,1.0,2
1,11050.0,241,0.4623068923791276,3.3747427885527643,5,5,0,2210.0,1.0,2
1,17714.0,288,0.5856077197515029,4.333333333333333,5,5,0,3542.8,1.0,2
1,8239.0,237,0.6895176740007066,10.606601717798211,5,5,0,1647.8,1.0,2
1,7626.0,223,0.6376833134578741,4.247448213519573,5,5,0,1525.2,1.0,2
1,7450.0,249,0.514547778785169,3.5158371849548318,5,5,0,1490.0,1.0,2
1,9682.0,272,0.5242579072437072,3.1558174334820746,5,5,0,1936.4,1.0,2
1,7371.0,223,0.6246867390693357,9.620579793107874,5,5,0,1474.2,1.0,2
1,8734.0,180,0.5784044106175008,4.166666666666667,5,5,0,1746.8,1.0,2
1,7480.0,194,0.6645968673602998,3.865804501581067,5,5,0,1496.0,1.0,2
1,9415.0,154,0.6521470577036902,4.370588154508101,5,5,0,1883.0,1.0,2
1,8590.0,226,0.6283688392652922,6.306782872755462,5,5,0,1718.0,1.0,2
1,8910.0,254,0.8235216106543047,7.0,5,5,0,1782.0,1.0,2
1,8788.0,254,0.450965483799126,3.4801021696368504,5,5,0,1757.6,1.0,2
1,9046.0,208,0.6436800466792989,7.363574011458174,5,5,0,1809.2,1.0,2
1,7096.0,180,0.6635312756168426,5.587887775887984,5,5,0,1419.2,1.0,2
1,19851.0,220,0.5296623041196359,4.346134936801766,8,8,0,2481.375,1.0,2
1,8935.0,212,0.7309302325019604,2.7142857142857144,5,5,0,1787.0,1.0,2
1,10380.0,280,0.4479916768430046,2.747912008810192,5,5,0,2076.0,1.0,2
1,7111.0,178,0.5600057599138911,3.335033579979644,5,5,0,1422.2,1.0,2
1,9696.0,227,0.548852550075359,4.0034707164881045,5,5,0,1939.2,1.0,2
1,11356.0,200,0.6415410248526063,6.013318551349164,5,5,0,2271.2,1.0,2
1,9859.0,253,0.5663688705372935,3.435921354681384,5,5,0,1971.8,1.0,2
1,32185.0,596,0.45515162291489,4.430011286667337,9,8,0,4023.125,1.125,2
1,12419.0,214,0.5325880996188325,5.8,5,5,0,2483.8,1.0,2
1,14686.0,292,0.3920061883581531,8.402380615040002,5,5,0,2937.2,1.0,2
1,8662.0,188,0.756122861248867,4.040610178208843,5,5,0,1732.4,1.0,2
1,8695.0,214,0.6163555071845602,12.126932835634904,5,5,0,1739.0,1.0,2
1,11463.0,217,0.549116763181434,2.833333333333333,8,8,0,1432.875,1.0,2
1,8558.0,235,0.5186083027980414,3.0,5,5,0,1711.6,1.0,2
1,11093.0,326,0.4791548345235862,3.333333333333333,5,5,0,2218.6,1.0,2
1,11138.0,244,0.4954982389737912,3.857142857142857,5,5,0,2227.6,1.0,2
1,12084.0,282,0.491372841023479,2.5872528966106905,5,5,0,2416.8,1.0,2
1,10054.0,273,0.4469199446259371,3.0539369037759925,5,5,0,2010.8,1.0,2
0,15199.0,182,0.711347521457779,3.562926387738658,8,8,1,1899.875,1.0,2
1,11704.0,261,0.5272463344801036,3.0,5,5,0,2340.8,1.0,2
1,13286.0,315,0.4735194712564807,4.4,5,5,0,2657.2,1.0,2
1,15269.0,246,0.4496810491413984,3.475864303027554,8,8,0,1908.625,1.0,2
1,15801.0,289,0.4910450831674127,3.455253320699378,5,5,0,3160.2,1.0,2
1,19831.0,341,0.6395893719333984,4.8373546489791295,10,5,0,3966.2,2.0,2
1,13817.0,318,0.4468297247710711,2.6666666666666665,5,5,0,2763.4,1.0,2
1,18542.0,405,0.4503387979775543,3.2857142857142856,11,5,0,3708.4,2.2,2
1,8063.0,154,0.5650468559614911,4.384315479321969,5,5,0,1612.6,1.0,2
1,9464.0,257,0.5189391129513716,5.651440127100709,5,5,0,1892.8,1.0,2
1,10218.0,180,0.6039760492361014,2.8713930346059686,5,5,0,2043.6,1.0,2
1,14983.0,231,0.485010416757702,3.259601202601325,8,8,0,1872.875,1.0,2
1,8180.0,225,0.545106789576478,4.714045207910317,5,5,0,1636.0,1.0,2
1,7419.0,203,0.5205987203902879,5.632051136131489,5,5,0,1483.8,1.0,2
0,7897.0,209,0.5700700162328717,2.973213749463701,4,4,1,1974.25,1.0,2
1,12857.0,199,0.6004937024999519,3.440455593940656,5,5,0,2571.4,1.0,2
1,8765.0,300,0.4956158952780767,2.6076809620810595,5,5,0,1753.0,1.0,2
1,10648.0,212,0.6419581758609688,4.412734098291242,5,5,0,2129.6,1.0,2
1,22782.0,348,0.3953385840185088,2.833333333333333,11,5,0,4556.4,2.2,2
1,10253.0,232,0.5528881277925174,4.242640687119286,5,5,0,2050.6,1.0,2
1,11916.0,253,0.6977460509379504,7.007932013876213,5,5,0,2383.2,1.0,2
1,14020.0,308,0.6091740077568246,5.268311118453078,5,5,0,2804.0,1.0,2
1,7918.0,192,0.6374826045534608,2.4083189157584592,5,5,0,1583.6,1.0,2
1,10256.0,238,0.5682297753531196,3.7823435128210647,5,5,0,2051.2,1.0,2
1,14072.0,214,0.4840988159543013,3.492849839314596,5,5,0,2814.4,1.0,2
1,11488.0,183,0.7822969817509208,4.203982562732046,5,5,0,2297.6,1.0,2
1,13984.0,170,0.5799842784226535,4.580348440537542,5,5,0,2796.8,1.0,2
1,14883.0,376,0.4998567749164231,3.725258517258657,5,5,0,2976.6,1.0,2
0,9947.0,164,0.9684244711681038,4.850836241814185,0,5,5,1989.4,0.0,2
1,9854.0,274,0.6221871430338665,5.613395058396714,5,5,0,1970.8,1.0,2
0,14236.0,325,0.412145633738087,11.41149517908246,6,6,1,2372.6666666666665,1.0,2
1,16002.0,276,0.4934979881587332,4.384315479321969,5,5,0,3200.4,1.0,2
1,23619.0,442,0.4590508515486872,4.010191099319486,16,8,0,2952.375,2.0,2
1,9978.0,221,0.5454367116775926,3.333333333333333,5,5,0,1995.6,1.0,2
1,8600.0,262,0.5618454841934347,3.574284572341944,5,5,0,1720.0,1.0,2
1,26410.0,421,0.4158449670679993,2.7737839769925143,8,5,0,5282.0,1.6,2
1,6486.0,129,0.4337384800662551,4.166666666666667,5,5,0,1297.2,1.0,2
1,8764.0,178,0.4875804615564041,2.4776781245530843,5,5,0,1752.8,1.0,2
1,17494.0,245,0.4412068506837067,2.4660966430902955,5,5,0,3498.8,1.0,2
1,10033.0,228,0.4454601677408766,2.1618208500602223,5,5,0,2006.6,1.0,2
1,8697.0,221,0.4912897865097777,3.1943828249997,5,5,0,1739.4,1.0,2
1,8904.0,134,0.5902147140200946,3.013574729961284,5,5,0,1780.8,1.0,2
1,9042.0,221,0.6274041323253067,6.20966987850401,5,5,0,1808.4,1.0,2
1,9594.0,266,0.3936762049263841,2.142857142857143,5,5,0,1918.8,1.0,2
1,8267.0,181,0.6044307110070786,3.757984696561688,5,5,0,1653.4,1.0,2
1,8681.0,254,0.5465103679164147,5.96657355607052,5,5,0,1736.2,1.0,2
1,9930.0,246,0.4148733316478255,4.079215610874227,5,5,0,1986.0,1.0,2
1,11061.0,246,0.4305811476914574,5.892556509887896,5,5,0,2212.2,1.0,2
1,10903.0,154,0.7692325601446436,4.714285714285714,5,5,0,2180.6,1.0,2
1,9849.0,250,0.4290574023656122,3.3374973990834644,5,5,0,1969.8,1.0,2
1,8138.0,242,0.5307695397003516,3.0413812651491097,5,5,0,1627.6,1.0,2
1,8302.0,200,0.5818232557852584,3.847798793538399,5,5,0,1660.4,1.0,2
1,7598.0,221,0.5016922176643559,3.006659275674582,5,5,0,1519.6,1.0,2
1,12105.0,155,0.5150600041460541,3.571428571428572,5,5,0,2421.0,1.0,2
1,9617.0,225,0.4626796177747875,3.34995854037363,5,5,0,1923.4,1.0,2
1,10027.0,266,0.4118761557753225,2.4083189157584592,5,5,0,2005.4,1.0,2
1,8057.0,188,0.5852926091186716,5.531726674375732,5,5,0,1611.4,1.0,2
1,11289.0,342,0.3571458885981954,2.668332812825267,5,5,0,2257.8,1.0,2
1,9115.0,223,0.4876842812083526,2.729281882077543,5,5,0,1823.0,1.0,2
1,6901.0,188,0.5467359814665346,3.717031951787911,5,5,0,1380.2,1.0,2
1,8308.0,239,0.5259125568809875,5.035871324805669,5,5,0,1661.6,1.0,2
1,8329.0,250,0.4484049821988643,3.142857142857143,5,5,0,1665.8,1.0,2
1,8980.0,230,0.5015834670007568,8.081220356417687,5,5,0,1796.0,1.0,2
1,8437.0,190,0.6465566018602044,4.384315479321969,5,5,0,1687.4,1.0,2
1,7940.0,233,0.4947436879433293,4.019950248448356,5,5,0,1588.0,1.0,2
1,9687.0,243,0.4511265665523447,2.5298221281347035,5,5,0,1937.4,1.0,2
1,9184.0,216,0.5472336040919684,7.433034373659253,5,5,0,1836.8,1.0,2
1,9600.0,221,0.5210314346626633,3.127499000799201,5,5,0,1920.0,1.0,2
1,7972.0,241,0.4795955899270843,3.5355339059327378,5,5,0,1594.4,1.0,2
1,8998.0,161,0.7301426948074243,3.142857142857143,5,5,0,1799.6,1.0,2
1,9265.0,224,0.4528163779295814,2.7142857142857144,5,5,0,1853.0,1.0,2
1,7061.0,196,0.5714431720124051,3.571428571428572,5,5,0,1412.2,1.0,2
1,7491.0,206,0.5075952956647555,4.0,5,5,0,1498.2,1.0,2
1,8366.0,207,0.7382076097636416,5.617029500382143,5,5,0,1673.2,1.0,2
1,7015.0,156,0.601806843927706,6.146362971528592,5,5,0,1403.0,1.0,2
1,7884.0,189,0.7107879314594675,5.885575587824865,5,5,0,1576.8,1.0,2
1,7241.0,200,0.5218443829861037,4.182080333801271,5,5,0,1448.2,1.0,2
1,9486.0,231,0.4578820474865156,2.8771127502720115,5,5,0,1897.2,1.0,2
1,8672.0,188,0.6003980292107732,4.164965639175215,5,5,0,1734.4,1.0,2
1,7444.0,230,0.4706772159802828,2.575393768188564,5,5,0,1488.8,1.0,2
1,8192.0,257,0.4325167869490364,2.7613402542968157,5,5,0,1638.4,1.0,2
1,7474.0,193,0.5628855223326985,2.575393768188564,5,5,0,1494.8,1.0,2
1,8582.0,248,0.4583611380489651,3.901566636906542,5,5,0,1716.4,1.0,2
1,8869.0,185,0.5649805278089404,2.5,5,5,0,1773.8,1.0,2
1,9814.0,243,0.4492954372793988,2.3570226039551585,5,5,0,1962.8,1.0,2
1,9038.0,210,0.5550076899254617,3.824264635194589,5,5,0,1807.6,1.0,2
1,8115.0,233,0.4984006562625671,2.6718699236469,5,5,0,1623.0,1.0,2
1,9402.0,225,0.5348077331495946,3.4787987605388344,5,5,0,1880.4,1.0,2
1,8414.0,199,0.691272238029169,8.809086218218095,5,5,0,1682.8,1.0,2
1,7997.0,259,0.4479706101601871,2.5,5,5,0,1599.4,1.0,2
1,9824.0,287,0.3750172892244033,2.2,5,5,0,1964.8,1.0,2
1,7752.0,184,0.5469912218981564,3.890872509976251,5,5,0,1550.4,1.0,2
1,7670.0,244,0.4610199160837979,4.033026918140886,5,5,0,1534.0,1.0,2
1,8588.0,219,0.5338258441547081,6.873136110975833,5,5,0,1717.6,1.0,2
1,9344.0,223,0.4925514211496501,2.42670329642684,5,5,0,1868.8,1.0,2
1,10149.0,207,0.5521239915775298,2.6,5,5,0,2029.8,1.0,2
1,9444.0,210,0.5244020381189571,3.3374973990834644,5,5,0,1888.8,1.0,2
1,14144.0,527,0.5252654938275831,4.853406592853679,9,5,0,2828.8,1.8,2
1,9764.0,184,0.6125447065127243,4.203982562732046,5,5,0,1952.8,1.0,2
1,9526.0,226,0.4832182195807826,3.4,5,5,0,1905.2,1.0,2
1,13324.0,221,0.4663601696999137,2.7131367660166177,5,5,0,2664.8,1.0,2
1,8410.0,209,0.5550638291537652,2.5055493963954847,5,5,0,1682.0,1.0,2
1,9788.0,217,0.4380036549209457,3.255764119219941,5,5,0,1957.6,1.0,2
1,8761.0,254,0.5772063047100257,3.2888184094918107,5,5,0,1752.2,1.0,2
1,9334.0,191,0.578336551744474,5.374838498865699,5,5,0,1866.8,1.0,2
1,9487.0,215,0.5319180098223392,4.8339783759110375,5,5,0,1897.4,1.0,2
1,9117.0,202,0.6488890912889754,2.8713930346059686,5,5,0,1823.4,1.0,2
1,6957.0,216,0.6874812698078965,6.705221845696085,5,5,0,1391.4,1.0,2
1,8729.0,234,0.4961247191134151,4.315669125408017,5,5,0,1745.8,1.0,2
1,7495.0,208,0.54492215764313,4.678556282539399,5,5,0,1499.0,1.0,2
1,8802.0,227,0.5123377432901579,2.833333333333333,5,5,0,1760.4,1.0,2
1,7244.0,207,0.5067665324390086,2.386303510546059,5,5,0,1448.8,1.0,2
1,8550.0,192,0.571558747542353,6.75,5,5,0,1710.0,1.0,2
1,7564.0,223,0.5203425361056236,3.0413812651491097,5,5,0,1512.8,1.0,2
1,7095.0,224,0.4788191367351271,2.3570226039551585,5,5,0,1419.0,1.0,2
1,7576.0,211,0.5058108372550789,2.5221243250702594,5,5,0,1515.2,1.0,2
1,8027.0,203,0.4860577555094226,2.142857142857143,5,5,0,1605.4,1.0,2
1,8164.0,232,0.4700434857767839,4.474417075247379,5,5,0,1632.8,1.0,2
1,7178.0,193,0.5593227100920364,4.6,5,5,0,1435.6,1.0,2
1,9468.0,337,0.379457512703508,4.5,5,5,0,1893.6,1.0,2
1,7292.0,215,0.5174565969226139,5.3967582862307255,5,5,0,1458.4,1.0,2
1,8310.0,221,0.5289870889255541,3.026549190084311,5,5,0,1662.0,1.0,2
1,8433.0,193,0.5704225665803524,6.251399843235114,5,5,0,1686.6,1.0,2
1,8197.0,168,0.6378585854249719,3.901566636906542,5,5,0,1639.4,1.0,2
1,10668.0,286,0.3889614692876404,2.0155644370746373,5,5,0,2133.6,1.0,2
1,9107.0,211,0.4950292682154817,3.0,5,5,0,1821.4,1.0,2
1,8432.0,246,0.5502169356228274,3.7389292366578286,5,5,0,1686.4,1.0,2
1,8977.0,231,0.4862663357231678,8.246211251235321,5,5,0,1795.4,1.0,2
1,8711.0,261,0.4408744444588779,6.2801273872430325,5,5,0,1742.2,1.0,2
1,7839.0,238,0.4362789206813643,2.5055493963954847,5,5,0,1567.8,1.0,2
1,7685.0,228,0.4905476712194723,5.0,5,5,0,1537.0,1.0,2
1,7432.0,206,0.5441921818928451,3.335416016031584,5,5,0,1486.4,1.0,2
1,8170.0,201,0.5493363176854043,4.8541219597369,5,5,0,1634.0,1.0,2
1,8735.0,250,0.4324918161445241,3.0184617127124724,5,5,0,1747.0,1.0,2
1,8298.0,199,0.5853390623105218,2.7142857142857144,5,5,0,1659.6,1.0,2
1,7195.0,208,0.5233768813920838,2.8,5,5,0,1439.0,1.0,2
1,8110.0,212,0.5234422059730691,4.31740662898458,5,5,0,1622.0,1.0,2
1,8480.0,240,0.4916871743807987,2.838231060987734,5,5,0,1696.0,1.0,2
1,9381.0,203,0.5560007224402207,5.771698190307598,5,5,0,1876.2,1.0,2
1,9807.0,322,0.3517097999328273,3.333333333333333,5,5,0,1961.4,1.0,2
1,7852.0,169,0.6572043715454386,4.75,5,5,0,1570.4,1.0,2
1,8552.0,264,0.4094640156438903,2.6718699236469,5,5,0,1710.4,1.0,2
1,8301.0,256,0.5021155665111969,4.678556282539399,5,5,0,1660.2,1.0,2
1,6861.0,201,0.5780621293573583,3.0046260628866577,5,5,0,1372.2,1.0,2
1,6810.0,175,0.596063271768633,3.2981132516043417,5,5,0,1362.0,1.0,2
1,8833.0,181,0.6545774329106986,3.757984696561688,5,5,0,1766.6,1.0,2
1,10276.0,249,0.4552471065526148,4.5,5,5,0,2055.2,1.0,2
1,9486.0,223,0.5176042728644715,2.850438562747845,5,5,0,1897.2,1.0,2
1,7782.0,194,0.5482472910034428,2.668332812825267,5,5,0,1556.4,1.0,2
1,7026.0,209,0.5206907561430771,2.1921577396609844,5,5,0,1405.2,1.0,2
1,8500.0,272,0.420813035638307,3.0,5,5,0,1700.0,1.0,2
1,8930.0,211,0.478515115557499,3.0,5,5,0,1786.0,1.0,2
1,8749.0,226,0.4927992845879346,2.44532039551767,5,5,0,1749.8,1.0,2
1,9617.0,200,0.5499092871659621,3.5,5,5,0,1923.4,1.0,2
1,12805.0,306,0.4680884544191279,4.28498671072748,8,5,0,2561.0,1.6,2
1,9312.0,293,0.3809430665976084,3.4058772731852804,5,5,0,1862.4,1.0,2
1,10402.0,205,0.513426071751994,2.147613768338987,5,5,0,2080.4,1.0,2
1,7730.0,220,0.5275759439793055,5.0,5,5,0,1546.0,1.0,2
1,7900.0,242,0.4527485902423113,2.80713376952364,5,5,0,1580.0,1.0,2
1,13977.0,264,0.5319859847020163,4.666666666666667,10,5,0,2795.4,2.0,2
1,8391.0,228,0.49013176322598,1.8408935028645437,5,5,0,1678.2,1.0,2
0,6782.0,183,0.5945136844815289,2.718042512920064,5,5,2,1356.4,1.0,2
1,10958.0,235,0.476020078287415,2.793842435706702,5,5,0,2191.6,1.0,2
1,10608.0,174,0.5506625356598328,2.793842435706702,5,5,0,2121.6,1.0,2
1,7077.0,158,0.6564840542065028,5.015974481593782,5,5,0,1415.4,1.0,2
1,7720.0,167,0.7039340902817309,5.249761899362675,5,5,0,1544.0,1.0,2
1,6770.0,236,0.4715123923346019,2.4,5,5,0,1354.0,1.0,2
1,8120.0,186,0.6003618550970438,4.816637831516919,5,5,0,1624.0,1.0,2
1,9958.0,273,0.6050721430395252,5.220153254455275,5,5,0,1991.6,1.0,2
1,8464.0,235,0.4662683744352691,2.571428571428572,5,5,0,1692.8,1.0,2
1,8482.0,213,0.5091848105729236,3.0539369037759925,5,5,0,1696.4,1.0,2
1,8771.0,222,0.4983874164669083,2.6666666666666665,5,5,0,1754.2,1.0,2
1,7335.0,200,0.5296571710898837,3.010398644698074,5,5,0,1467.0,1.0,2
1,6680.0,195,0.6547834157613962,4.527692569068709,5,5,0,1336.0,1.0,2
1,7161.0,174,0.5707605754811841,4.571428571428571,5,5,0,1432.2,1.0,2
1,7328.0,181,0.6189810421639542,8.78635305459552,5,5,0,1465.6,1.0,2
1,6978.0,188,0.5880377475735094,6.603029607687671,5,5,0,1395.6,1.0,2
1,7088.0,221,0.5323499222036306,2.8201285431696195,5,5,0,1417.6,1.0,2
1,7479.0,249,0.4672170303038551,3.5,5,5,0,1495.8,1.0,2
1,8601.0,173,0.6368059832974166,4.804164859785725,5,5,0,1720.2,1.0,2
1,7062.0,195,0.5354340720443718,2.4285714285714284,5,5,0,1412.4,1.0,2
1,7727.0,170,0.7147574717740055,4.010191099319486,5,5,0,1545.4,1.0,2
1,7627.0,203,0.5751198546989954,2.5055493963954847,5,5,0,1525.4,1.0,2
1,7077.0,207,0.5877702436873757,6.212889826803627,5,5,0,1415.4,1.0,2
1,9258.0,200,0.6227521015116887,4.079215610874227,5,5,0,1851.6,1.0,2
1,7765.0,224,0.4993483920078966,3.4,5,5,0,1553.0,1.0,2
1,7548.0,260,0.420811766952223,3.0,5,5,0,1509.6,1.0,2
1,8766.0,189,0.6277794277056781,3.574284572341944,5,5,0,1753.2,1.0,2
1,8787.0,243,0.5938040961620779,4.748791468169904,5,5,0,1757.4,1.0,2
1,8343.0,229,0.4381312823954926,1.9121323175972944,5,5,0,1668.6,1.0,2
1,11729.0,311,0.4951234607278303,6.114645442614713,10,5,0,2345.8,2.0,2
1,8095.0,235,0.4648660932203358,2.549509756796392,5,5,0,1619.0,1.0,2
1,7734.0,199,0.5830999219106434,3.562926387738658,5,5,0,1546.8,1.0,2
1,6782.0,233,0.4751794002374388,2.7142857142857144,5,5,0,1356.4,1.0,2
1,8624.0,221,0.5590371825750522,9.5524865872714,5,5,0,1724.8,1.0,2
1,8331.0,281,0.4254129617798722,2.4285714285714284,5,5,0,1666.2,1.0,2
1,7251.0,253,0.6058301739553469,5.249761899362675,5,5,0,1450.2,1.0,2
1,6874.0,227,0.480694856259191,2.3570226039551585,5,5,0,1374.8,1.0,2
1,7296.0,213,0.5560279819010986,2.80713376952364,5,5,0,1459.2,1.0,2
1,7598.0,200,0.5702731394773146,2.838231060987734,5,5,0,1519.6,1.0,2
1,8396.0,204,0.5745997901848441,3.0,5,5,0,1679.2,1.0,2
1,9206.0,205,0.6250642123923206,2.571428571428572,5,5,0,1841.2,1.0,2
1,8113.0,212,0.5787007556723923,4.285714285714286,5,5,0,1622.6,1.0,2
1,7062.0,206,0.5273261239733605,4.5,5,5,0,1412.4,1.0,2
0,7857.0,186,0.6132588903824922,7.4535599249993,5,5,1,1571.4,1.0,2
1,8376.0,205,0.5775175198063883,2.3392781412697,5,5,0,1675.2,1.0,2
1,7960.0,155,0.6943409790434998,4.904646323187387,5,5,0,1592.0,1.0,2
1,7769.0,212,0.5891457018645645,2.6068982272706656,5,5,0,1553.8,1.0,2
1,8515.0,185,0.6021873856442133,2.0203050891044216,5,5,0,1703.0,1.0,2
1,7243.0,198,0.6268925481648912,8.25,5,5,0,1448.6,1.0,2
1,6917.0,195,0.5695877072676055,2.8713930346059686,5,5,0,1383.4,1.0,2
1,9470.0,178,0.6159049987367275,5.233439489369194,5,5,0,1894.0,1.0,2
1,12704.0,321,0.436655397636653,6.25,8,5,0,2540.8,1.6,2
1,8065.0,274,0.4249067546709943,2.333333333333333,5,5,0,1613.0,1.0,2
1,8032.0,218,0.5178995926127078,2.433105012119288,5,5,0,1606.4,1.0,2
1,6659.0,224,0.5267768419290336,2.80713376952364,5,5,0,1331.8,1.0,2
1,9264.0,308,0.5032140079528138,3.0413812651491097,5,5,0,1852.8,1.0,2
1,9097.0,240,0.4866276007446952,2.634155559226539,5,5,0,1819.4,1.0,2
1,7029.0,196,0.5710617474931562,3.2981132516043417,5,5,0,1405.8,1.0,2
1,7355.0,225,0.6352359597065677,7.158910531638177,5,5,0,1471.0,1.0,2
1,7379.0,208,0.5488002008599143,3.25,5,5,0,1475.8,1.0,2
1,7462.0,212,0.5420163265414322,7.0178344238091,5,5,0,1492.4,1.0,2
1,8388.0,214,0.5755339154925824,4.2793106921559225,5,5,0,1677.6,1.0,2
1,7170.0,191,0.5688878680906299,4.0,5,5,0,1434.0,1.0,2
1,6589.0,189,0.6420519671452467,3.3374973990834644,5,5,0,1317.8,1.0,2
1,6899.0,179,0.6592071403357386,2.7131367660166177,5,5,0,1379.8,1.0,2
1,6726.0,169,0.7043198286461093,3.571428571428572,5,5,0,1345.2,1.0,2
1,6681.0,236,0.4852844103258178,3.5158371849548318,5,5,0,1336.2,1.0,2
1,8216.0,219,0.5044598091642631,2.850438562747845,5,5,0,1643.2,1.0,2
1,7413.0,209,0.5887984256070947,2.6666666666666665,5,5,0,1482.6,1.0,2
1,7866.0,190,0.5240043699216583,2.0615528128088303,5,5,0,1573.2,1.0,2
1,7337.0,199,0.4827820202352516,2.6,5,5,0,1467.4,1.0,2
1,7351.0,212,0.5335142488538975,7.350359023733315,5,5,0,1470.2,1.0,2
