attempt_id,success,correct_answer,user_answer,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,click_count,avg_click_interval,keypress_count,backspace_count,input_change_count,final_input_length,edit_distance,time_per_character,error_rate
1742914899969,True,cd6p4,cd6p4,10648.0,212,0.6419581758609688,4.412734098291242,0,0,0,0,5,5,0,2129.6,1.0
1742914914134,True,e8dxn,e8dxn,22782.0,348,0.39533858401850885,2.8333333333333335,0,0,0,0,11,5,0,4556.4,2.2
1742914941003,True,e25xg,e25xg,10253.0,232,0.5528881277925174,4.242640687119286,0,0,0,0,5,5,0,2050.6,1.0
1742914956278,True,n8fp6,n8fp6,11916.0,253,0.6977460509379504,7.007932013876213,0,0,0,0,5,5,0,2383.2,1.0
1742914971238,True,pmf5w,pmf5w,14020.0,308,0.6091740077568246,5.268311118453078,0,0,0,0,5,5,0,2804.0,1.0
1742914988954,True,pwmbn,pwmbn,7918.0,192,0.6374826045534608,2.4083189157584592,0,0,0,0,5,5,0,1583.6,1.0
1742915000416,True,nf7bn,nf7bn,10256.0,238,0.5682297753531196,3.7823435128210647,0,0,0,0,5,5,0,2051.2,1.0
1742915017121,True,7w67m,7w67m,14072.0,214,0.4840988159543013,3.4928498393145957,0,0,0,0,5,5,0,2814.4,1.0
1742915037413,True,dyxnc,dyxnc,11488.0,183,0.7822969817509208,4.203982562732046,0,0,0,0,5,5,0,2297.6,1.0
1742915052712,True,yeyn4,yeyn4,13984.0,170,0.5799842784226535,4.580348440537542,0,0,0,0,5,5,0,2796.8,1.0
1742915070686,True,5mgn4,5mgn4,14883.0,376,0.49985677491642316,3.7252585172586565,0,0,0,0,5,5,0,2976.6,1.0
1742915089104,False,f753f,5mgn4,9947.0,164,0.9684244711681038,4.850836241814185,0,0,0,0,0,5,5,1989.4,0.0
1742915102507,True,226md,226md,9854.0,274,0.6221871430338665,5.613395058396714,0,0,0,0,5,5,0,1970.8,1.0
1742915116823,False,mwdf6,mwdfd6,14236.0,325,0.41214563373808705,11.41149517908246,0,0,0,0,6,6,1,2372.6666666666665,1.0
1742915135121,True,33f7m,33f7m,16002.0,276,0.4934979881587332,4.384315479321969,0,0,0,0,5,5,0,3200.4,1.0
1742915156646,True,nce65epn,nce65epn,23619.0,442,0.4590508515486872,4.010191099319486,0,0,0,0,16,8,0,2952.375,2.0
1742915184151,True,gny6b,gny6b,9978.0,221,0.5454367116775926,3.3333333333333335,0,0,0,0,5,5,0,1995.6,1.0
